DISTANCE;ALTITUDE;DYN_PRESS;SHIP:VELOCITY:SURFACE:MAG;PITCH;g_LOSS
43581.4336491842;34766.6687066453;0.0228015315752233;1385.66738765622;20.9729890333884;3.51127163595536
43605.1499392023;34790.2013795252;0.022726963309104;1386.32890923394;20.9668362838217;3.5102879537264
43652.6002816509;34801.969575738;0.0226897730462413;1386.65982490519;20.9545444278615;3.50832264929296
43676.3343358128;34813.7390130607;0.0226526468012288;1386.99084377038;20.9484442902276;3.50734725838799
43700.0743130802;34837.2816150531;0.0225785581621342;1387.65319063981;20.9423824240666;3.50637794757557
43747.5720343488;34849.0547819475;0.0225416078663251;1387.98451843173;20.9303663974095;3.50445643241508
43771.3297890464;34860.829193795;0.022504705853643;1388.31594924121;20.9244057215824;3.50350318750276
43795.0934672447;34884.3817569197;0.0224310969695406;1388.97911901841;20.9184716329665;3.50255415681313
43842.6386124743;34896.1599103946;0.0223943855417316;1389.31085784735;20.9067102571272;3.5006730650173
43866.4200841534;34907.9393129558;0.0223577253933828;1389.64269923074;20.900868918547;3.49973875774829
43890.2074886388;34931.5018696772;0.0222845764168235;1390.30668984896;20.8950528299723;3.49880845301304
43937.8000992898;34943.2850260298;0.0222480916340998;1390.63883876559;20.8834818993302;3.496957532945
43961.6053040909;34955.0694356598;0.0222116677201922;1390.97109008396;20.8777595993677;3.49604212431645
43985.4164509079;34978.6420192958;0.0221389958314748;1391.63589989197;20.8720293943816;3.49512541616033
44033.0565677858;34990.4301954766;0.0221027367009283;1391.96845834023;20.860690957953;3.49331140994645
44056.8855364426;35002.2196291633;0.0220665480203026;1392.30111898133;20.8550721921428;3.49241242788663
44080.7204532369;35025.8022737975;0.0219943404649636;1392.96674661398;20.8494753583234;3.49151692147552
44128.4081105223;35037.5954864668;0.0219583305469047;1393.29971338827;20.838355099463;3.48973755537808
44152.2608614795;35049.3899605202;0.021922368674407;1393.63278240871;20.8328505956739;3.4888567244117
44176.1195636409;35072.9826905187;0.0218506129294445;1394.29922602806;20.8273215081957;3.4879719271448
44223.854806781;35084.7809512506;0.021814840277935;1394.6326010564;20.8153900754322;3.48606247807024
44247.7313581678;35096.5804775207;0.0217791140184825;1394.96607814062;20.8092862448616;3.48508559194766
44271.613857827;35120.183332074;0.0217078315936538;1395.63333828087;20.8031711624372;3.48410686536293
44319.396728627;35131.9866622578;0.0216722661745746;1395.96712133509;20.791026200952;3.48216293142606
44343.2971012224;35143.7912624297;0.0216367758395378;1396.30100616462;20.7850216945945;3.48120178669778
44367.2034338968;35167.4042766617;0.0215659512006254;1396.9690809288;20.7790107978699;3.48023958076577
44415.0339734802;35179.2126928101;0.0215306346305001;1397.30327075949;20.7671419322897;3.47833953664892
44438.9581906759;35191.0223828759;0.0214953775869723;1397.63756217438;20.7612441106254;3.47739532001621
44462.8883678395;35214.6455888617;0.0214250105496205;1398.30644948586;20.7553811782369;3.47645665249107
44510.7666225723;35226.4591068837;0.0213899260503853;1398.6410453079;20.7437263897636;3.47459058880827
44534.7147044667;35238.273902867;0.0213548935985915;1398.97574248909;20.7379307608772;3.47366258943223
44558.6687520473;35261.9073333556;0.0212849922278493;1399.6454408384;20.7321603111179;3.4727385864414
44606.5947587676;35273.7259697941;0.0212501314757009;1399.98044187092;20.7206983320901;3.47090311327272
44630.566719252;35285.5458886316;0.0212153301381375;1400.31554418291;20.7150174094686;3.46999334270182
44654.5446569401;35309.1895771045;0.0211458864961323;1400.98605208739;20.7093591437967;3.4690871666157
44702.5184577376;35321.0133488782;0.0211112515064297;1401.32145755422;20.6981228399199;3.46728756264732
44726.5143250887;35332.8384070958;0.0210421477884146;1401.65696397299;20.6925485289309;3.46639473272886
44750.5161693147;35356.4923872065;0.0210076888007497;1402.32827947629;20.6869978562639;3.46550565632647
44798.5378085392;35368.3213111021;0.0209732944474405;1402.6640884697;20.6759983118935;3.46374371336344
44822.557598942;35380.1515251737;0.0209046377351842;1402.99999817978;20.6705251145665;3.4628669511616
44846.5833746141;35403.8158223429;0.0208704144197139;1403.67211965276;20.6650368814429;3.46198774861678
44894.6528783979;35415.6499097684;0.0208362346036507;1404.00833172713;20.6532409472841;3.46009795912425
44918.696613587;35427.4852919093;0.0207680431256169;1404.34464465356;20.6472027673732;3.4591305445658
44942.7463365035;35451.1599445493;0.0207340309184057;1405.01757260748;20.6411497401924;3.45816071267369
44990.8637537688;35462.9992172361;0.0207000844560327;1405.35418764146;20.6291339008207;3.45623538902736
45014.9314522256;35474.8397886743;0.0206323570694527;1405.69090324483;20.6231608781797;3.45527826226491
45039.0051437128;35498.5248322441;0.0205985762872917;1406.3646357834;20.6172344729188;3.45432856843353
45087.1705168482;35510.3693062249;0.0205648444636098;1406.70165271575;20.6054611339223;3.45244180628703
45111.2622025566;35522.2150831926;0.0204975657724642;1407.03876983349;20.5996322547454;3.45150763257144
45159.4635649222;35545.910549737;0.0204639991493479;1407.71330500158;20.5937947292086;3.45057203733318
45183.5732543295;35557.7602413995;0.0204305141987042;1408.05072289315;20.582245805889;3.44872095615754
45207.6889422141;35569.6112400615;0.0203636792016534;1408.38824099566;20.5765001151862;3.44779997482737
45255.9383330403;35593.3171624843;0.0203303412753279;1409.06357741096;20.5707769480151;3.44688256934342
45280.072039967;35605.1720883076;0.0202970661335265;1409.40139568864;20.5594088131855;3.44506019151379
45304.2117533536;35617.02832529;0.020230673337272;1409.73931388231;20.5537732578942;3.44415672908805
45352.5092132146;35640.7447370584;0.0201975644942784;1410.41545009595;20.5481614411445;3.44325703918955
45376.6669578442;35652.6049138221;0.02016452489864;1410.75366787005;20.5370197503277;3.44147069860914
45400.8307168228;35664.4664062199;0.0200985713629976;1411.09198540966;20.5314947270808;3.44058482668699
45449.1762856432;35688.1933411699;0.0200656940321232;1411.76891959746;20.5259884101114;3.43970192226376
45473.3580936062;35700.0587860773;0.0200328627658493;1412.10753608734;20.5150735255206;3.43795169303753
45497.5459150568;35711.9255498393;0.0199673690826329;1412.44625209941;20.5096620979465;3.43708391073485
45545.9396234725;35735.6630333151;0.0199347042382281;1413.12398249595;20.5042329465734;3.43621325541433
45570.145505649;35747.5337573357;0.0199020966854212;1413.46299710136;20.492521240113;3.43433498214495
45594.3574119164;35759.4058050469;0.0198370547164231;1413.8021112058;20.4865130921011;3.43337136543233
45642.7992986201;35783.1538756585;0.0198046019512103;1414.48063809361;20.4805240189101;3.43241077046065
